id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26996524,TWO Brand New Homes in Downtown Nashville,115505661,Chris,,District 17,36.14465,-86.78503,Entire home/apt,799,2,7,2019-09-30,0.57,24,306
26996869,Charming Historic Waverly Condo,35020609,Nashville Downtown,,District 17,36.139,-86.77958,Entire home/apt,75,4,23,2019-11-04,1.74,1,175
26997247,Nashville Guest Suite,63796336,Daryl,,District 14,36.19661,-86.6294,Entire home/apt,85,1,74,2019-11-08,4.61,1,30
27019693,Private Suite,45921484,Adi,,District 5,36.20953,-86.75635,Entire home/apt,50,2,95,2019-11-04,6.20,2,34
27047473,NEW! J-Row’s Nashville Bungalow *MINS to Broadway,150990116,Jennifer,,District 21,36.18221,-86.80984,Entire home/apt,180,2,24,2019-11-13,1.56,2,77
27048933,Vanderbilt Townhouse #2/minutes to Broadway!,71301768,John,,District 21,36.14419,-86.82092,Entire home/apt,131,2,66,2019-11-03,4.27,10,216
27053393,Log Cabin Steeped in History - Hachland Hill Inn,56081420,Sally,,District 1,36.30802,-86.90836,Entire home/apt,1080,2,3,2019-06-23,0.41,7,198
27054332,Music Row Place,83475309,Bob,,District 17,36.13961,-86.79516,Entire home/apt,400,2,1,2019-03-17,0.12,9,179
27055831,Vibrant & Trendy Tri-Level Home in WeHo Minutes to Downtown,203574354,Chad & Steph,,District 17,36.13186,-86.76535,Entire home/apt,255,1,40,2019-10-27,3.32,1,333
27060417,Stroll Down Broadway from a Spacious Apartment,197082329,Bode,,District 19,36.15858,-86.77313,Entire home/apt,410,1,50,2019-11-08,3.92,5,321
27068316,The Note House 8 minutes from downtown Nashville,203687236,Albert,,District 16,36.10427,-86.73806,Entire home/apt,170,2,26,2019-11-03,1.81,1,331
27079472,Rustic Retreat (up to 45 guests) Steeped in Nature,56081420,Sally,,District 1,36.309,-86.90406,Entire home/apt,2230,2,1,2019-05-01,0.15,7,197
27081125,"Airy, Elegant Style at a Lipscomb/Green Hills Hideaway",55200509,Christy And Andy,,District 25,36.11084,-86.79796,Entire home/apt,131,1,59,2019-11-11,3.87,1,90
27084016,Celebrate a Reunion at the Bode Apartment in Nashville,197082329,Bode,,District 19,36.15775,-86.77214,Entire home/apt,750,1,30,2019-10-30,2.52,5,240
27084276,Three Bedroom/Two Bathroom Bode,197082329,Bode,,District 19,36.1571,-86.77296,Entire home/apt,500,1,75,2019-11-14,6.13,5,330
27084898,Bode Private King Room,197082329,Bode,,District 19,36.15711,-86.77373,Hotel room,130,1,42,2019-10-10,3.49,5,348
27100998,Elliston House #7,7894194,Kate & Chance,,District 21,36.15133,-86.80311,Entire home/apt,85,1,110,2019-11-13,6.79,16,320
27127651,3 bed home! 10 Min to downtown in heart of E. Nash,39160493,Brian,,District 5,36.18705,-86.75087,Entire home/apt,140,1,43,2019-07-03,2.87,2,0
27127918,Opry Area Gem! Fully Renovated with Hot Tub & Bar!,21736973,CousinsBNB,,District 15,36.196,-86.68694,Entire home/apt,125,1,77,2019-11-11,4.88,26,238
27127919,"Renovated 3/2 - Party Deck, Hot Tub, Fire Pit& Bar",21736973,CousinsBNB,,District 8,36.27424,-86.72298,Entire home/apt,200,1,65,2019-11-03,4.31,26,260
27130296,Vintage Decadence at the Speakeasy Retreat just off I-65,18778353,Taylor,,District 8,36.26072,-86.74655,Entire home/apt,75,1,91,2019-10-30,5.86,1,153
27134467,MUSIC ROW DREAM ★ HANG IN THE ACTION ★ 3 BEDS,101426897,Host Extraordinaires,,District 19,36.14868,-86.79468,Entire home/apt,999,2,22,2019-10-27,2.39,122,357
27134499,Buchanan Suite - Private Entry/Close to everything,15929189,Jordan,,District 21,36.18191,-86.80811,Entire home/apt,60,1,132,2019-11-11,9.50,1,42
27135016,Upscale Urban Townhouse with a Rooftop View of Downtown,39861993,Tony & Katherine,,District 5,36.18884,-86.7734,Entire home/apt,159,2,67,2019-11-17,4.20,4,196
27136966,Downtown Private Guest Loft with Cool Vintage Vibes,32592159,Stacy And Casey,,District 19,36.17631,-86.79921,Entire home/apt,98,1,157,2019-11-17,10.42,1,238
27137594,12S DREAM ♥ LUXURY 4BR ♥ MINS TO DOWNTOWN,101426897,Host Extraordinaires,,District 17,36.12322,-86.77641,Entire home/apt,999,2,39,2019-11-04,2.50,122,181
27137809,ROOFTOP LEISURE ★ WALK TO EAT ★ BRAND NEW,101426897,Host Extraordinaires,,District 17,36.13503,-86.78595,Entire home/apt,999,2,32,2019-10-17,2.03,122,244
27138024,MUSIC CITY ROOFTOP ★ GREAT LOCATION ★ BRAND NEW,101426897,Host Extraordinaires,,District 17,36.13662,-86.78619,Entire home/apt,999,2,48,2019-11-04,3.24,122,313
27141751,2 BR/2BA. < 5 Minutes to CMA activities in Midtown,82941725,Dave,,District 21,36.14852,-86.80694,Entire home/apt,119,4,6,2019-05-27,0.79,1,1
27174347,Beautiful 5 bed 3.5 bath 12th South Townhome,153919195,Clark,,District 17,36.13067,-86.77923,Entire home/apt,201,2,5,2019-03-31,0.35,30,349
27186886,"Furnished BR cute townhome, chill house by BNA",18765050,E,,District 29,36.09417,-86.64004,Private room,59,2,10,2019-10-31,0.65,4,203
27188294,★★ ★Enter The Wu-Tang Floor Plan ★★★,204720960,Scott,,District 25,36.09141,-86.82459,Entire home/apt,70,1,56,2019-11-16,3.55,1,113
27189857,Haven Nash★84pt Walk Score★2 Decks★5min2Broadway,31549142,Brandon,,District 5,36.18294,-86.74949,Entire home/apt,278,2,58,2019-11-10,3.70,32,324
27192929,Victorian Home ⬙ Pool & Hot Tub ⬘ 3mi to DWTN,146677027,Ida & David,,District 6,36.18168,-86.73783,Entire home/apt,690,2,32,2019-11-10,3.48,1,284
27199485,Spacious Modern Retreat•Close to Grand Ole Opry,88401662,Lindsey,,District 15,36.20895,-86.68286,Entire home/apt,175,30,4,2019-07-31,0.29,1,72
27223811,Pose with Dolly at a Swanky Home with Rooftop Views,6675690,Isabeau And Shaun,,District 5,36.19909,-86.74293,Entire home/apt,252,2,12,2019-10-22,0.79,38,353
27224451,The Urban Garage,2518335,Shayna,,District 18,36.12793,-86.7946,Entire home/apt,99,1,32,2019-11-03,4.90,3,283
27225405,TWO Homes to Host 20 With Rooftop City Views!,6675690,Isabeau And Shaun,,District 7,36.19747,-86.74093,Entire home/apt,700,2,25,2019-11-03,2.31,38,351
27228775,Music City-themed East Nash Party Pad,204571824,Hilary,,District 5,36.18097,-86.76137,Entire home/apt,249,2,43,2019-11-03,2.73,1,222
27230470,Fresh  South Nashville Pad,161524346,Chris,,District 16,36.10009,-86.73001,Entire home/apt,140,2,54,2019-11-01,3.42,1,350
27232206,Brick Cottage minutes from downtown- McFerrin Park,11110688,Hailee,,District 5,36.1835,-86.76414,Entire home/apt,150,2,52,2019-11-04,3.40,1,156
27234910,Beautiful 1-BR guesthouse apt in a great location!,12772705,Robin Jamie,,District 17,36.13197,-86.78077,Entire home/apt,100,14,2,2018-11-02,0.15,1,0
27258909,A3) GULCH HOME - 4BR - 14 Beds - AMAZING VIEWS,132613025,Tyler,,District 17,36.14387,-86.78503,Entire home/apt,430,2,51,2019-11-19,3.33,37,236
27280078,NEW! Newly Renovated Home in Central Location,48525240,Cara,,District 26,36.07359,-86.75624,Entire home/apt,250,3,4,2019-09-23,0.29,5,232
27282037,Relax in the Sun Room of a Grand Loft ON Broadway Strip,167417432,Cal & Steph,,District 19,36.16196,-86.77744,Entire home/apt,499,1,66,2019-11-10,4.81,5,224
27285159,Lovely Stay Alfred on Rolling Mill Hill,114353388,Stay Alfred,,District 19,36.15783,-86.76577,Entire home/apt,1065,1,2,2019-10-09,0.69,198,353
27285526,Light the Chic Porch Fire and Curl up in Front of a Movie,85360355,StayLocal,,District 7,36.19656,-86.71914,Entire home/apt,127,1,66,2019-11-13,4.19,115,290
27286569,East Nashville Charmer close to Downtown,148148429,Carmen,,District 5,36.19753,-86.76492,Entire home/apt,275,2,45,2019-11-18,2.99,1,5
27290581,Cozy Room w/Private Bath - Under 3Miles to Airport,202082317,Erica,,District 29,36.09154,-86.64532,Private room,37,1,32,2018-11-30,2.01,1,0
27314219,The 5 Bed 3.5 Bath Stunner,153919195,Clark,,District 17,36.1299,-86.78142,Entire home/apt,201,2,10,2019-03-31,0.68,30,355
27328408,Nashville Townhouse,205922880,Andy,,District 22,36.07059,-86.97567,Entire home/apt,200,3,3,2018-08-28,0.19,1,0
27333064,Musician's Cottage ★ Hip Vibe ★ Firepit!,205964414,Jabe,,District 8,36.22877,-86.72786,Entire home/apt,99,2,13,2019-10-27,0.84,1,0
27359638,sweet home,84493048,Jingbin,,District 20,36.15687,-86.87811,Entire home/apt,120,1,4,2019-11-17,3.08,2,278
27363773,Blue Maple Cottage--Monthly Fully furnished Rental,199408442,Karen,,District 16,36.11873,-86.74518,Entire home/apt,86,30,3,2019-05-10,0.22,1,191
27365975,MUSIC ROW CONDO ♪ GUITAR POOL ♪ WALK TO DOWNTOWN,101426897,Host Extraordinaires,,District 19,36.15019,-86.79292,Entire home/apt,199,2,64,2019-10-27,4.25,122,339
27370457,Private Bedroom in East Nashville,29074554,Jen,,District 5,36.18252,-86.75622,Private room,60,1,0,,,2,0
27383726,HOTELette Nashville- As seen in Domino Magazine,205553238,HOTELette,,District 6,36.18012,-86.73964,Entire home/apt,299,1,9,2019-10-17,1.00,1,323
27393717,Nashville Private stay for 2 use of lower level,18920563,Robin,,District 17,36.13466,-86.76552,Entire home/apt,119,2,13,2019-11-14,0.86,2,16
27396810,Green Hills Gatsby,206465049,Annette,,District 25,36.11725,-86.82571,Entire home/apt,999,3,0,,,1,358
27397940,Greystone Cottage Basement,206477293,Kim,,District 6,36.17614,-86.7446,Entire home/apt,85,1,90,2019-11-18,7.05,1,342
27398178,"Soft Blues and Grays at a Calm, Contemporary City Haven",124318693,Mint House,,District 18,36.13774,-86.80123,Entire home/apt,144,1,76,2019-11-17,4.92,112,362
27405575,Home away from home,144861533,Seleste,,District 32,36.05294,-86.64576,Entire home/apt,100,2,4,2018-11-05,0.27,1,0
27423179,Guest Bedroom #3,149745966,Patric,,District 30,36.06374,-86.7067,Private room,65,1,31,2019-10-26,1.97,3,351
27423570,Mins Downtown Nashville | Centrally Located Studio,178293796,Studio I,,District 17,36.12711,-86.77765,Entire home/apt,75,1,55,2019-11-05,3.79,7,168
27426874,The Vue 86: 2miles to Stadium & Downtown Broadway!,1800236,Parker,,District 5,36.18946,-86.77258,Entire home/apt,175,2,35,2019-11-03,2.22,4,243
27432114,4- Upscale Home with Rooftop Deck view of Downtown,69852847,Ludovit,,District 19,36.15911,-86.79354,Entire home/apt,200,2,31,2019-11-03,2.12,12,340
27434683,Country Comfort,21224226,Deborah,,District 10,36.36817,-86.73139,Entire home/apt,95,3,38,2019-11-11,2.78,1,169
27438884,Cozy Backyard Cottage,21609809,B,,District 5,36.19149,-86.77124,Entire home/apt,150,1,13,2019-11-10,1.20,1,171
27450078,Hunt House Dockside Riverfront,40638300,Tammy,,District 15,36.22056,-86.70563,Entire home/apt,349,3,12,2019-10-20,0.96,1,320
27457812,Nashville Dream Condo ~ Melrose ~2 miles Downtown!,22484676,Jacqueline,,District 17,36.12558,-86.77779,Entire home/apt,103,2,63,2019-11-11,4.06,1,111
27461491,NEW! 'The Moonshine' Music Row Apt. w/ Grill!,121235121,Evolve,,District 19,36.14766,-86.79038,Entire home/apt,405,2,4,2019-10-27,0.31,33,362
27463565,2 Connected Town homes | 5 Minutes to Broadway!,156110255,RentNash,,District 17,36.13478,-86.7682,Entire home/apt,599,1,12,2019-08-30,0.82,26,333
27464551,"Super Clean, Cute & Comfy! - Private Suite Retreat",2236071,Angela & Chris,,District 8,36.25484,-86.72917,Entire home/apt,99,2,59,2019-11-18,3.86,1,59
27465453,"2,000 sq/ft home 4 miles to DT! 3BR/3BA. 6 beds.",63639333,Ben,,District 20,36.15685,-86.85157,Entire home/apt,250,2,35,2019-10-27,2.40,1,337
27465893,Private Master Bedroom 1 Mile from Downtown,174441902,Ronald,,District 21,36.16896,-86.81612,Private room,100,1,155,2019-11-07,9.83,8,84
27479224,Skyline View Roofdeck Luxury TH near Downtown/BWay,16284736,Jordan,,District 5,36.18974,-86.77317,Entire home/apt,199,1,85,2019-11-04,5.46,1,32
27480748,New Home with private bedroom and bathroom,174441902,Ronald,,District 21,36.16895,-86.81391,Private room,100,1,121,2019-11-15,7.69,8,362
27482973,Modern Private Bedroom New House,174441902,Ronald,,District 21,36.1683,-86.81597,Private room,100,1,100,2019-11-06,6.36,8,355
27489460,5- Upscale Home with Rooftop Deck View of Downtown,69852847,Ludovit,,District 21,36.15755,-86.79416,Entire home/apt,200,2,44,2019-11-17,2.83,12,255
27489846,Penthouse Luxury Living. Grand Opening by STA Here,207179884,Jason,,District 19,36.17988,-86.78911,Entire home/apt,151,1,29,2019-09-12,1.93,26,0
27489950,The Tennessee Cottage - West Nashville Convenience!,85360355,StayLocal,,District 22,36.06419,-86.93705,Entire home/apt,89,1,5,2019-07-29,0.36,115,238
27497329,Cozy comfortable Sofa near airport in Nashville!,47119198,Fab,,District 14,36.16774,-86.59983,Shared room,35,1,93,2019-11-10,6.15,2,173
27504630,Cozy 2 BD in Downtown Nashville Unit 1,103022481,Derrick,,District 24,36.13472,-86.82495,Entire home/apt,141,1,49,2019-11-03,3.54,5,303
27508615,Captain's Quarters Riverfront #2,119811037,James,,District 19,36.17276,-86.78015,Entire home/apt,115,2,58,2019-11-16,4.10,4,318
27508913,EAST NASHVILLE'S BEST KEPT SECRET: NEXT TO NATURE,90962578,Chase,,District 6,36.17061,-86.72392,Entire home/apt,123,2,48,2019-10-28,3.05,1,354
27509182,Nashville Home Sweet Home #2,41207602,Belinda,,District 10,36.31305,-86.71237,Private room,69,1,1,2019-10-28,1,6,361
27519634,Spacious North Nashville Home w/ Tons of Character,188410560,Jon,,District 2,36.18475,-86.81435,Entire home/apt,175,2,28,2019-10-13,2.11,1,0
27520811,Explore Music City from a Sanctuary-like Urban Retreat,207550233,Jordan,,District 5,36.2028,-86.74524,Entire home/apt,253,2,85,2019-11-17,5.47,1,104
27526746,The Casablanca Nashville—Historic Townhouse near Broadway,31549142,Brandon,,District 5,36.18451,-86.77265,Entire home/apt,129,2,65,2019-11-03,4.18,32,325
27545276,New Gulch Rooftop Home Downtown! Special Rates!,71301768,John,,District 17,36.1465,-86.78317,Entire home/apt,499,2,20,2019-11-03,1.39,10,357
27546946,Posh/Super Convenient Luxury 10%Off,88298790,Barry,,District 8,36.25592,-86.71992,Private room,55,1,75,2019-11-15,4.89,1,342
27550185,Tranquil City Getaway | Studio Apt | Trampoline,28698498,Allan,,District 26,36.09592,-86.71752,Entire home/apt,70,1,63,2019-11-10,4.05,1,4
27552933,Downtown & Classy - DOWNTOWN APT,55585267,Daniel,,District 19,36.15596,-86.77454,Entire home/apt,150,1,12,2019-08-30,1.02,1,200
27571582,Hidden Oaks Getaway 3 miles from Airport,208026501,Rick & Kathy,,District 14,36.15311,-86.64617,Entire home/apt,275,2,31,2019-11-03,2.00,1,342
27578724,Modern Luxury!  Huge Rooftop + Yard w/ Fireplace ⚡,1445093,Andrew & Rachel,,District 20,36.16325,-86.85151,Entire home/apt,575,2,47,2019-11-11,4.35,7,0
27598257,Hey Y'all Downtown Nashville 7 WALK TO IT ALL!,28196034,Hey Yall Nashville,,District 19,36.16324,-86.78484,Entire home/apt,205,2,78,2019-11-17,5.39,17,116
27602556,1.5 Miles from Broadway! Grand Opening by STA Here,207179884,Jason,,District 19,36.18012,-86.78971,Entire home/apt,97,1,43,2019-10-25,2.86,26,31
27602559,5 Min to Downtown! Luxury Penthouse by STA Here!,207179884,Jason,,District 19,36.1785,-86.78772,Entire home/apt,97,2,26,2019-10-03,1.76,26,28
27603426,5 Min from Live Music! Walk Everywhere by STA Here,207179884,Jason,,District 19,36.17845,-86.78945,Entire home/apt,151,1,39,2019-09-01,2.59,26,0
27603441,Modern 1 Bedroom! Walk to Downtown by STA Here,207179884,Jason,,District 19,36.17977,-86.78962,Entire home/apt,83,1,30,2019-11-06,2.06,26,42
27604443,Stunning Amenities! Walk everywhere by STA Here,207179884,Jason,,District 19,36.18017,-86.78992,Entire home/apt,151,1,31,2019-08-30,2.06,26,0
27605779,Nation Station,30725692,Jessica And Jeff,,District 20,36.16235,-86.85424,Entire home/apt,649,2,9,2019-10-13,0.75,1,3
27606282,Experience the Gulch and 12 South in One Stay,319913,Reservations,,District 17,36.13571,-86.78779,Entire home/apt,397,2,6,2019-08-19,0.42,44,362
27608512,XLarge Studio in 12 South~Close to Everything,208325364,Harrison,,District 17,36.12324,-86.78565,Entire home/apt,95,2,28,2019-09-29,1.86,2,0
27608717,Southern Living Done Right!,208327427,Jessica,,District 19,36.16923,-86.78365,Entire home/apt,200,1,91,2019-11-08,5.93,2,170
27609624,The Magnolia Cottage,8049264,Briana,,District 6,36.18522,-86.74038,Entire home/apt,215,1,54,2019-11-10,5.85,1,129
27611390,"Music City Suite! Private entry, minutes to DT.",82349956,Seth,,District 15,36.16768,-86.6778,Private room,79,1,26,2019-11-18,7.16,1,217
27611691,"River & Blues-Downtown, Ground Level, Parking,Pool",1954274,Debbie & Bill,,District 19,36.17439,-86.78158,Entire home/apt,111,2,98,2019-11-03,6.93,1,209
27628130,Modern Private 2 Bedroom Penthouse by STA Here!,207179884,Jason,,District 19,36.17892,-86.78908,Entire home/apt,97,1,21,2019-09-29,1.45,26,39
27628244,Revitalized Classical Bungalow with Backyard,208487379,Tinsley,,District 6,36.17956,-86.74996,Entire home/apt,285,1,39,2019-11-12,2.72,10,67
27628839,1 BR only 5 minutes to Honky Tonks by STA Here!,207179884,Jason,,District 19,36.1809,-86.78916,Entire home/apt,151,1,31,2019-08-22,2.06,26,0
27629438,Chic Studio! Close to Downtown by STA Here!,207179884,Jason,,District 19,36.17921,-86.78833,Entire home/apt,151,1,23,2019-08-22,1.55,26,0
27630123,Luxury Class A Amenities! Five min from Broadway!,207179884,Jason,,District 19,36.17892,-86.78805,Entire home/apt,97,1,18,2019-09-05,1.19,26,7
27630811,1 Bedroom/1 Bath Condo near Fairgrounds,184455459,Gina,,District 17,36.13522,-86.75602,Entire home/apt,69,30,3,2019-08-12,0.26,2,339
27631070,The Tennessee Texan,208509587,Evan,,District 16,36.09642,-86.72185,Entire home/apt,90,1,55,2019-11-13,4.16,1,162
27633440,Django's Casa - An Oasis in Music City,12794111,Steve,,District 27,36.068,-86.73215,Entire home/apt,200,2,11,2018-11-11,0.73,1,0
27633928,Downtown life at a real life price!,133709475,Eddy,,District 19,36.15887,-86.77422,Entire home/apt,10,1,1,2018-08-26,0.07,1,0
27652894,Nashville/BNA Private Guest Suite,130999406,David,,District 13,36.10389,-86.70246,Entire home/apt,69,1,112,2019-11-12,7.42,1,158
27655588,Delightful Nations Retreat,208707842,Holly & Tom,,District 20,36.16611,-86.86513,Entire home/apt,400,2,49,2019-11-17,3.31,1,328
27657059,Domio | Glencliff | Spacious 4BR | Deck/Ping Pong,67834559,Domio,,District 17,36.1461,-86.7602,Entire home/apt,199,3,38,2019-11-03,2.46,54,247
27661355,Music City Muse,208758252,Chris & Andrew,,District 21,36.162,-86.8078,Entire home/apt,265,1,80,2019-11-14,5.97,1,137
27675159,Dreamy Designer Bungalow in East Nashville,162920982,Lauren,,District 7,36.21582,-86.72059,Entire home/apt,149,2,82,2019-11-11,5.66,1,339
27681600,Knotty Pine Lodge 13.5 miles to Downtown Nashville,16217459,Shirlee,,District 3,36.3303,-86.7883,Entire home/apt,129,1,25,2019-10-25,1.63,1,275
27699334,Cumberland Escape - On the River,34689559,Karen,,District 7,36.22147,-86.70958,Entire home/apt,159,2,3,2019-05-26,0.47,1,0
27704354,Windrustle One in the Heart of Brentwood,40044315,Wendy,,District 27,36.04616,-86.73491,Private room,44,30,2,2018-10-22,0.14,2,167
27716972,"Spacious “in home” relaxing apartment, east side",209250504,Patricia,,District 12,36.16723,-86.58723,Entire home/apt,135,1,85,2019-11-09,6.47,1,126
27721231,Golf Retreat at Nashboro,58717192,Gl,,District 29,36.08766,-86.62753,Entire home/apt,200,3,15,2019-11-11,1.01,1,364
27722344,Stunning Luxury Home in 12th South-4BR/3.5BA,127541576,Austin,,District 17,36.13816,-86.78928,Entire home/apt,160,2,18,2019-10-27,1.50,15,302
27727803,Sleek New Modern Downtown Condo - Corporate Rental,126174,Karla,,District 5,36.17416,-86.76425,Entire home/apt,92,30,1,2019-03-23,0.12,41,364
27729222,City Living (5 mins from downtown),206914869,Evan,,District 2,36.20912,-86.78792,Entire home/apt,200,2,17,2019-10-27,1.15,1,0
27744874,A2 Private Entire Floor Near DT/12th South Area,69338665,Alphonso,,District 17,36.13616,-86.77612,Entire home/apt,300,2,0,,,11,148
27746672,A1 Private Level in DT/12th South Area Near By,69338665,Alphonso,,District 17,36.13608,-86.77611,Entire home/apt,300,2,0,,,11,148
27747307,Hip Luxury Downtown,11849086,Elite,,District 21,36.15056,-86.8013,Entire home/apt,189,1,88,2019-11-03,5.74,11,81
27754538,Tranquil Riverside Yurt Minutes From Downtown,19730304,Kelly,,District 2,36.19942,-86.82144,Entire home/apt,125,1,123,2019-11-10,8.04,1,38
27754755,Renovated Ranch on 1 Acre Close to Downtown!,21784536,Dave,,District 15,36.16159,-86.67424,Entire home/apt,165,1,34,2019-11-10,2.37,1,175
27756777,Paris in Nashville in City Heights Downtown,161316384,Wayne,,District 21,36.15629,-86.81595,Entire home/apt,49,30,2,2019-02-16,0.17,3,138
27758866,Luxury Downtown apt! 1 block to Music City Center,32915081,Amy,,District 19,36.15568,-86.77491,Entire home/apt,199,1,36,2019-10-19,3.30,1,0
27768438,Exclusive 3BR with Rooftop Deck,106505883,TurnKey Vacation Rentals,,District 21,36.15783,-86.81741,Entire home/apt,97,2,2,2019-01-21,0.14,84,346
27777679,Downtown Nashville / Skyline View / Rooftop Deck,5868759,Cassie,,District 19,36.18203,-86.79526,Entire home/apt,581,2,25,2019-10-27,1.76,3,326
27784350,1 Bedroom Apt available in Historic Nashville Area,9544569,Alan,,District 19,36.18016,-86.791,Entire home/apt,125,1,15,2019-09-22,1.00,1,47
27789062,Brand-new condo in Nashville! Start here & explore,209839953,Michelle,,District 17,36.13448,-86.75772,Entire home/apt,55,30,0,,,1,266
27791536,THE GULCH GIANT ★ RELAXING ROOFTOP ★ 4BR BRAND NEW,101426897,Host Extraordinaires,,District 17,36.13625,-86.78541,Entire home/apt,999,2,52,2019-11-01,3.51,122,292
27791947,ULTRA GULCH ★ ROOFTOP LIVING ★ LARGE 4BR HOME,101426897,Host Extraordinaires,,District 17,36.13554,-86.78537,Entire home/apt,999,2,39,2019-10-22,2.67,122,350
27792225,NASHVILLE DREAMER ★ MINS TO DOWNTOWN ★ 3BR 2.5BATH,101426897,Host Extraordinaires,,District 17,36.13207,-86.76684,Entire home/apt,999,2,40,2019-11-04,2.68,122,334
27795592,3BR w/ Yard & Selfie Wall!,106505883,TurnKey Vacation Rentals,,District 18,36.12241,-86.80096,Entire home/apt,109,2,10,2019-11-17,0.71,84,354
27801937,East Nashville Modern Classic,187018088,Adrien,,District 7,36.20281,-86.72167,Entire home/apt,124,1,8,2019-10-20,0.87,1,106
27803431,Voted One of Nashville's Top 10 Rooms!,209943063,Zachary,,District 20,36.16141,-86.86195,Private room,60,1,80,2019-10-27,5.30,2,140
27804264,Flora House,32007191,Victoria,,District 26,36.08347,-86.73569,Entire home/apt,170,2,21,2019-11-10,1.51,1,23
27807015,Minutes from downtown Nashville and Vanderbilt,31964601,Marguerite,,District 25,36.12592,-86.81453,Entire home/apt,105,2,39,2019-11-18,3.44,2,18
27807422,Musician`s Cottage - 12 Mins to Downtown!,85360355,StayLocal,,District 15,36.15343,-86.69736,Entire home/apt,99,1,28,2019-11-04,1.83,115,337
27808053,Beautiful DTown/12 Beds/Rftop Deck/2nd Home Option,104850762,"DC Capital, LLC",,District 21,36.15632,-86.81973,Entire home/apt,250,2,26,2019-11-10,2.39,24,354
27809569,The Eastland Iris - WALK Across the Street to 3 Points!,85360355,StayLocal,,District 6,36.18323,-86.73322,Entire home/apt,127,1,45,2019-11-03,2.99,115,30
27810228,Walk To Vanderbilt,13978230,Tashi,,District 18,36.13332,-86.80655,Entire home/apt,50,30,4,2019-09-02,0.34,1,59
27810502,The Pool House,94993234,Kristy,,District 16,36.10736,-86.73618,Entire home/apt,203,2,7,2018-11-11,0.47,1,0
27824655,Hilltop Haven,204794866,Debby,,District 25,36.1008,-86.79926,Entire home/apt,65,30,25,2019-11-18,1.66,1,235
27828431,Niido's Skyline Penthouse with Amazing Views in Downtown,18052674,Alysha,,District 19,36.15378,-86.7749,Entire home/apt,299,1,66,2019-11-04,5.32,27,316
